date,time,workday,weather,1016-140,1034-216-1,1038-276,1025-116,9000000619,1947-211,1946-230-1,1935-230,1035-136,9000001783,1014-150,1001-156,1021-156,0174-1,0855-1,1010-1
2021-02-08,16.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-08,17.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-09,7.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-09,8.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-09,9.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-09,10.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-09,11.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-09,12.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-09,13.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-09,14.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-09,15.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-09,16.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-09,17.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-10,7.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-10,8.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-10,9.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-10,10.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-10,11.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-10,12.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-10,13.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-10,14.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-10,15.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-10,16.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-10,17.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-11,7.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-11,8.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-11,9.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-11,10.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-11,11.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-11,12.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-11,13.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-11,14.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-11,15.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-11,16.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-11,17.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-12,7.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-12,8.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-12,9.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-12,10.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-12,11.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-12,12.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-12,13.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-12,14.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-12,15.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-12,16.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-12,17.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-13,7.0,0.0,bad,,,,,,,,,,,,,,,,
2021-02-13,8.0,0.0,bad,,,,,,,,,,,,,,,,
2021-02-13,9.0,0.0,bad,,,,,,,,,,,,,,,,
2021-02-13,10.0,0.0,bad,,,,,,,,,,,,,,,,
2021-02-13,11.0,0.0,bad,,,,,,,,,,,,,,,,
2021-02-13,12.0,0.0,bad,,,,,,,,,,,,,,,,
2021-02-13,13.0,0.0,bad,,,,,,,,,,,,,,,,
2021-02-13,14.0,0.0,bad,,,,,,,,,,,,,,,,
2021-02-13,15.0,0.0,bad,,,,,,,,,,,,,,,,
2021-02-13,16.0,0.0,bad,,,,,,,,,,,,,,,,
2021-02-13,17.0,0.0,bad,,,,,,,,,,,,,,,,
2021-02-14,7.0,0.0,bad,,,,,,,,,,,,,,,,
2021-02-14,8.0,0.0,bad,,,,,,,,,,,,,,,,
2021-02-14,9.0,0.0,bad,,,,,,,,,,,,,,,,
2021-02-14,10.0,0.0,bad,,,,,,,,,,,,,,,,
2021-02-14,11.0,0.0,bad,,,,,,,,,,,,,,,,
2021-02-14,12.0,0.0,bad,,,,,,,,,,,,,,,,
2021-02-14,13.0,0.0,bad,,,,,,,,,,,,,,,,
2021-02-14,14.0,0.0,bad,,,,,,,,,,,,,,,,
2021-02-14,15.0,0.0,bad,,,,,,,,,,,,,,,,
2021-02-14,16.0,0.0,bad,,,,,,,,,,,,,,,,
2021-02-14,17.0,0.0,bad,,,,,,,,,,,,,,,,
2021-02-15,7.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-15,8.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-15,9.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-15,10.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-15,11.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-15,12.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-15,13.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-15,14.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-15,15.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-15,16.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-15,17.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-16,7.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-16,8.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-16,9.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-16,10.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-16,11.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-16,12.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-16,13.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-16,14.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-16,15.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-16,16.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-16,17.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-17,7.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-17,8.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-17,9.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-17,10.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-17,11.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-17,12.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-17,13.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-17,14.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-17,15.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-17,16.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-17,17.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-18,7.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-18,8.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-18,9.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-18,10.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-18,11.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-18,12.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-18,13.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-18,14.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-18,15.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-18,16.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-18,17.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-19,7.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-19,8.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-19,9.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-19,10.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-19,11.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-19,12.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-19,13.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-19,14.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-19,15.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-19,16.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-19,17.0,1.0,bad,,,,,,,,,,,,,,,,
2021-02-20,6.0,0.0,good,,,,,,,,,,,,,,,,
2021-02-20,7.0,0.0,good,,,,,,,,,,,,,,,,
2021-02-20,8.0,0.0,good,,,,,,,,,,,,,,,,
2021-02-20,9.0,0.0,good,,,,,,,,,,,,,,,,
2021-02-20,10.0,0.0,good,,,,,,,,,,,,,,,,
2021-02-20,11.0,0.0,good,,,,,,,,,,,,,,,,
2021-02-20,12.0,0.0,good,,,,,,,,,,,,,,,,
2021-02-20,13.0,0.0,good,,,,,,,,,,,,,,,,
2021-02-20,14.0,0.0,good,,,,,,,,,,,,,,,,
2021-02-20,15.0,0.0,good,,,,,,,,,,,,,,,,
2021-02-20,16.0,0.0,good,,,,,,,,,,,,,,,,
2021-02-20,17.0,0.0,good,,,,,,,,,,,,,,,,
2021-02-21,7.0,0.0,good,,,,,,,,,,,,,,,,
2021-02-21,8.0,0.0,good,,,,,,,,,,,,,,,,
2021-02-21,9.0,0.0,good,,,,,,,,,,,,,,,,
2021-02-21,10.0,0.0,good,,,,,,,,,,,,,,,,
2021-02-21,11.0,0.0,good,,,,,,,,,,,,,,,,
2021-02-21,12.0,0.0,good,,,,,,,,,,,,,,,,
2021-02-21,13.0,0.0,good,,,,,,,,,,,,,,,,
2021-02-21,14.0,0.0,good,,,,,,,,,,,,,,,,
2021-02-21,15.0,0.0,good,,,,,,,,,,,,,,,,
2021-02-21,16.0,0.0,good,,,,,,,,,,,,,,,,
2021-02-21,17.0,0.0,good,,,,,,,,,,,,,,,,
2021-02-22,6.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-22,7.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-22,8.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-22,9.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-22,10.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-22,11.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-22,12.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-22,13.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-22,14.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-22,15.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-22,16.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-22,17.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-23,6.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-23,7.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-23,8.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-23,9.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-23,10.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-23,11.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-23,12.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-23,13.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-23,14.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-23,15.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-23,16.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-23,17.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-24,6.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-24,7.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-24,8.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-24,9.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-24,10.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-24,11.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-24,12.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-24,13.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-24,14.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-24,15.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-24,16.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-24,17.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-25,6.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-25,7.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-25,8.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-25,9.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-25,10.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-25,11.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-25,12.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-25,13.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-25,14.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-25,15.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-25,16.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-25,17.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-26,6.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-26,7.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-26,8.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-26,9.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-26,10.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-26,11.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-26,12.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-26,13.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-26,14.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-26,15.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-26,16.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-26,17.0,1.0,good,,,,,,,,,,,,,,,,
2021-02-27,6.0,0.0,good,,,,,,,,,,,,,,,,
2021-02-27,7.0,0.0,good,,,,,,,,,,,,,,,,
2021-02-27,8.0,0.0,good,,,,,,,,,,,,,,,,
2021-02-27,9.0,0.0,good,,,,,,,,,,,,,,,,
2021-02-27,10.0,0.0,good,,,,,,,,,,,,,,,,
2021-02-27,11.0,0.0,good,,,,,,,,,,,,,,,,
2021-02-27,12.0,0.0,good,,,,,,,,,,,,,,,,
2021-02-27,13.0,0.0,good,,,,,,,,,,,,,,,,
2021-02-27,14.0,0.0,good,,,,,,,,,,,,,,,,
2021-02-27,15.0,0.0,good,,,,,,,,,,,,,,,,
2021-02-27,16.0,0.0,good,,,,,,,,,,,,,,,,
2021-02-27,17.0,0.0,good,,,,,,,,,,,,,,,,
2021-02-28,6.0,0.0,bad,,,,,,,,,,,,,,,,
2021-02-28,7.0,0.0,bad,,,,,,,,,,,,,,,,
2021-02-28,8.0,0.0,bad,,,,,,,,,,,,,,,,
2021-02-28,9.0,0.0,bad,,,,,,,,,,,,,,,,
2021-02-28,10.0,0.0,bad,,,,,,,,,,,,,,,,
2021-02-28,11.0,0.0,bad,,,,,,,,,,,,,,,,
2021-02-28,12.0,0.0,bad,,,,,,,,,,,,,,,,
2021-02-28,13.0,0.0,bad,,,,,,,,,,,,,,,,
2021-02-28,14.0,0.0,bad,,,,,,,,,,,,,,,,
2021-02-28,15.0,0.0,bad,,,,,,,,,,,,,,,,
2021-02-28,16.0,0.0,bad,,,,,,,,,,,,,,,,
2021-02-28,17.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-01,6.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-01,7.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-01,8.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-01,9.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-01,10.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-01,11.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-01,12.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-01,13.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-01,14.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-01,15.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-01,16.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-01,17.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-02,6.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-02,7.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-02,8.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-02,9.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-02,10.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-02,11.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-02,12.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-02,13.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-02,14.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-02,15.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-02,16.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-02,17.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-03,6.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-03,7.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-03,8.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-03,9.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-03,10.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-03,11.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-03,12.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-03,13.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-03,14.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-03,15.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-03,16.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-03,17.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-04,6.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-04,7.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-04,8.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-04,9.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-04,10.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-04,11.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-04,12.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-04,13.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-04,14.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-04,15.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-04,16.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-04,17.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-05,6.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-05,7.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-05,8.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-05,9.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-05,10.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-05,11.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-05,12.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-05,13.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-05,14.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-05,15.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-05,16.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-05,17.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-06,6.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-06,7.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-06,8.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-06,9.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-06,10.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-06,11.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-06,12.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-06,13.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-06,14.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-06,15.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-06,16.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-06,17.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-07,6.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-07,7.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-07,8.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-07,9.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-07,10.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-07,11.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-07,12.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-07,13.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-07,14.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-07,15.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-07,16.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-07,17.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-07,18.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-08,6.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-08,7.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-08,8.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-08,9.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-08,10.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-08,11.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-08,12.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-08,13.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-08,14.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-08,15.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-08,16.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-08,17.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-08,18.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-09,6.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-09,7.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-09,8.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-09,9.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-09,10.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-09,11.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-09,12.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-09,13.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-09,14.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-09,15.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-09,16.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-09,17.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-09,18.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-10,6.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-10,7.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-10,8.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-10,9.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-10,10.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-10,11.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-10,12.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-10,13.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-10,14.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-10,15.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-10,16.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-10,17.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-10,18.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-11,6.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-11,7.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-11,8.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-11,9.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-11,10.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-11,11.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-11,12.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-11,13.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-11,14.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-11,15.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-11,16.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-11,17.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-12,6.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-12,7.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-12,8.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-12,9.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-12,10.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-12,11.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-12,12.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-12,13.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-12,14.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-12,15.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-12,16.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-12,17.0,1.0,bad,,,,,,,,,,,,,,,,
2021-03-13,6.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-13,7.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-13,8.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-13,9.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-13,10.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-13,11.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-13,12.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-13,13.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-13,14.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-13,15.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-13,16.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-13,17.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-13,18.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-14,6.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-14,7.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-14,8.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-14,9.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-14,10.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-14,11.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-14,12.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-14,13.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-14,14.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-14,15.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-14,16.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-14,17.0,0.0,bad,,,,,,,,,,,,,,,,
2021-03-15,6.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-15,7.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-15,8.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-15,9.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-15,10.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-15,11.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-15,12.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-15,13.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-15,14.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-15,15.0,1.0,good,,,,,,,,,,,,,,,,
2021-03-15,16.0,1.0,good,,,,,,,,,,,,,,,,
